symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-08-22 00:00:00+00:00,215.05,216.36,213.84,214.1,19018131,51.64092741,51.9555036244,51.3503646471,51.412799621,76072524,0.0,1.0
AAPL,2018-08-23 00:00:00+00:00,215.49,217.05,214.6,214.65,18883224,51.7465865966,52.1211964397,51.5328668784,51.5448736041,75532896,0.0,1.0
AAPL,2018-08-24 00:00:00+00:00,216.16,216.9,215.11,216.6,18476356,51.9074767215,52.0851762624,51.6553354809,52.013135908,73905424,0.0,1.0
AAPL,2018-08-27 00:00:00+00:00,217.94,218.74,216.33,217.15,20525117,52.3349161579,52.5270237697,51.948299589,52.1452098912,82100468,0.0,1.0
AAPL,2018-08-28 00:00:00+00:00,219.7,220.54,218.92,219.01,22776766,52.7575529039,52.9592658964,52.5702479824,52.5918600887,91107064,0.0,1.0
AAPL,2018-08-29 00:00:00+00:00,222.98,223.49,219.41,220.15,27254804,53.5451941125,53.6676627151,52.6879138946,52.8656134356,109019216,0.0,1.0
AAPL,2018-08-30 00:00:00+00:00,225.03,228.26,222.4,223.25,48793824,54.0374698679,54.8131043507,53.4059160939,53.6100304315,195175296,0.0,1.0
AAPL,2018-08-31 00:00:00+00:00,227.63,228.87,226.0,226.51,43340134,54.6618196064,54.9595864047,54.2704003472,54.3928689498,173360536,0.0,1.0
AAPL,2018-09-04 00:00:00+00:00,228.36,229.18,226.63,228.41,27390132,54.8371178022,55.0340281043,54.4216850916,54.8491245279,109560528,0.0,1.0
AAPL,2018-09-05 00:00:00+00:00,226.87,229.67,225.1,228.99,33332960,54.4793173751,55.1516940166,54.0542792839,54.9884025465,133331840,0.0,1.0
AAPL,2018-09-06 00:00:00+00:00,223.1,227.35,221.3,226.23,34289976,53.5740102543,54.5945819422,53.1417681276,54.3256312856,137159904,0.0,1.0
AAPL,2018-09-07 00:00:00+00:00,221.3,225.37,220.71,221.85,37619810,53.1417681276,54.1191156029,53.0000887639,53.2738421108,150479240,0.0,1.0
AAPL,2018-09-10 00:00:00+00:00,218.33,221.85,216.47,220.95,39516453,52.4285686186,53.2738421108,51.9819184211,53.0577210474,158065812,0.0,1.0
AAPL,2018-09-11 00:00:00+00:00,223.85,224.3,216.56,218.01,35749049,53.7541111404,53.862171672,52.0035305274,52.3517255739,142996196,0.0,1.0
AAPL,2018-09-12 00:00:00+00:00,221.07,225.0,219.84,224.94,49278740,53.0865371892,54.0302658324,52.791171736,54.0158577615,197114960,0.0,1.0
